Date,Open,High,Low,Close,Volume
201712181009,0,0,0,20.83,0
201712181010,0,0,0,20.81,0
201712181011,0,0,0,20.8,0
201712181012,0,0,0,20.79,0
201712181013,0,0,0,20.81,0
201712181014,0,0,0,20.79,0
201712181015,0,0,0,20.78,0
201712181016,0,0,0,20.77,0
201712181017,0,0,0,20.77,0
201712181018,0,0,0,20.74,0
201712181019,0,0,0,20.75,0
201712181020,0,0,0,20.74,0
201712181021,0,0,0,20.74,0
201712181022,0,0,0,20.7,0
201712181023,0,0,0,20.74,0
201712181024,0,0,0,20.72,0
201712181025,0,0,0,20.7,0
201712181026,0,0,0,20.7,0
201712181027,0,0,0,20.71,0
201712181028,0,0,0,20.76,0
201712181029,0,0,0,20.79,0
201712181030,0,0,0,20.8,0
201712181031,0,0,0,20.8,0
201712181032,0,0,0,20.79,0
201712181033,0,0,0,20.79,0
201712181034,0,0,0,20.78,0
201712181035,0,0,0,20.72,0
201712181036,0,0,0,20.72,0
201712181037,0,0,0,20.76,0
201712181038,0,0,0,20.76,0
201712181039,0,0,0,20.77,0
201712181040,0,0,0,20.72,0
201712181041,0,0,0,20.76,0
201712181042,0,0,0,20.72,0
201712181043,0,0,0,20.71,0
201712181044,0,0,0,20.68,0
201712181045,0,0,0,20.65,0
201712181046,0,0,0,20.64,0
201712181047,0,0,0,20.66,0
201712181048,0,0,0,20.65,0
201712181049,0,0,0,20.64,0
201712181050,0,0,0,20.62,0
201712181051,0,0,0,20.65,0
201712181052,0,0,0,20.65,0
201712181053,0,0,0,20.61,0
201712181054,0,0,0,20.63,0
201712181055,0,0,0,20.62,0
201712181056,0,0,0,20.62,0
201712181057,0,0,0,20.69,0
201712181058,0,0,0,20.69,0
201712181059,0,0,0,20.68,0
201712181100,0,0,0,20.7,0
201712181101,0,0,0,20.7,0
201712181102,0,0,0,20.69,0
201712181103,0,0,0,20.65,0
201712181104,0,0,0,20.65,0
201712181105,0,0,0,20.66,0
201712181106,0,0,0,20.65,0
201712181107,0,0,0,20.65,0
201712181108,0,0,0,20.63,0
201712181109,0,0,0,20.66,0
201712181110,0,0,0,20.66,0
201712181111,0,0,0,20.69,0
201712181112,0,0,0,20.69,0
201712181114,0,0,0,20.67,0
201712181115,0,0,0,20.67,0
201712181116,0,0,0,20.67,0
201712181117,0,0,0,20.67,0
201712181119,0,0,0,20.66,0
201712181120,0,0,0,20.64,0
201712181121,0,0,0,20.62,0
201712181122,0,0,0,20.56,0
201712181123,0,0,0,20.65,0
201712181125,0,0,0,20.65,0
201712181126,0,0,0,20.64,0
201712181127,0,0,0,20.61,0
201712181128,0,0,0,20.61,0
201712181129,0,0,0,20.64,0
201712181300,0,0,0,20.64,0
201712181301,0,0,0,20.62,0
201712181302,0,0,0,20.62,0
201712181303,0,0,0,20.65,0
201712181304,0,0,0,20.66,0
201712181306,0,0,0,20.66,0
201712181307,0,0,0,20.64,0
201712181308,0,0,0,20.64,0
201712181311,0,0,0,20.64,0
201712181312,0,0,0,20.62,0
201712181313,0,0,0,20.64,0
201712181314,0,0,0,20.62,0
201712181315,0,0,0,20.62,0
201712181316,0,0,0,20.66,0
201712181317,0,0,0,20.63,0
201712181318,0,0,0,20.63,0
201712181319,0,0,0,20.62,0
201712181320,0,0,0,20.53,0
201712181321,0,0,0,20.57,0
201712181322,0,0,0,20.53,0
201712181323,0,0,0,20.55,0
201712181324,0,0,0,20.55,0
201712181325,0,0,0,20.55,0
201712181326,0,0,0,20.57,0
201712181327,0,0,0,20.57,0
201712181328,0,0,0,20.56,0
201712181329,0,0,0,20.55,0
201712181330,0,0,0,20.55,0
201712181331,0,0,0,20.56,0
