Date,type,price,quantity
20170817134110,sell,10.6700,1500.00
20170817134328,sell,10.7000,7400.00
20170817134502,sell,10.6400,1500.00
20170817142628,buy,10.6200,600.00
20170817142650,buy,10.6500,600.00
20170817142716,buy,10.6600,600.00
20170817142747,buy,10.6600,1900.00
20170817142756,buy,10.6900,1900.00
20170817142804,buy,10.7000,1900.00
20170817142837,buy,10.7000,1400.00
20170817142917,buy,10.7000,2900.00
20170817142923,buy,10.7000,2900.00
20170817142941,buy,10.7000,2900.00
20170817143450,buy,10.6400,2200.00
20170817143534,buy,10.6500,2200.00
20170817143544,buy,10.6500,2200.00
20170817143559,buy,10.6800,2200.00
20170817143608,buy,10.7000,2200.00
20170817143624,buy,10.7400,600.00
20170817143634,buy,10.7300,600.00
20170817143825,sell,10.7000,2200.00
20170817144544,sell,10.7300,2300.00
20170817145313,sell,10.7300,2300.00
20170817145426,sell,10.6800,2300.00
20170818093041,buy,10.9000,53500.00
20170818093051,buy,10.9100,3000.00
20170818093103,buy,10.9200,3000.00
20170818093123,sell,10.9800,3700.00
20170818093149,sell,11.0300,3600.00
20170818093207,sell,10.9900,3700.00
20170818093219,sell,10.9900,3600.00
20170818093316,sell,10.9700,3700.00
20170818093328,sell,10.9900,3600.00
20170818093341,sell,10.9900,3700.00
20170818093357,sell,11.0400,3600.00
20170818093422,sell,11.1000,3600.00
20170818093439,sell,11.0800,3600.00
20170818093446,sell,11.0800,3600.00
20170818093451,sell,11.0800,3600.00
20170818093457,sell,11.0500,3600.00
20170818093504,sell,11.0200,3600.00
20170818093510,sell,11.0000,3700.00
20170818093512,sell,11.0000,3800.00
20170818093608,sell,11.0300,3600.00
20170818093613,sell,11.0000,3600.00
20170818093622,sell,10.9800,3700.00
20170818093637,sell,10.9900,3600.00
20170818093656,sell,10.9400,3700.00
20170818093700,buy,10.7000,75600.00
20170818093700,buy,10.7300,13900.00
20170818093700,buy,10.7400,3200.00
20170818093700,buy,10.7500,3200.00
20170818093700,buy,10.9000,53500.00
20170818093700,buy,10.9100,3000.00
20170818093701,buy,10.9200,3000.00
20170818093720,sell,10.9000,3700.00
20170818093728,sell,11.0300,3600.00
20170818093728,sell,10.9900,3600.00
20170818093759,sell,10.9000,2200.00
20170818093824,sell,10.9000,2200.00
20170818093842,sell,10.9000,5400.00
20170818093858,sell,10.9000,2700.00
20170818094008,sell,10.9000,2700.00
20170818094015,sell,10.8800,2700.00
20170818094032,sell,10.8500,2800.00
20170818094038,sell,10.8300,2800.00
20170818094045,sell,10.8000,2800.00
20170818094105,sell,10.8300,2800.00
20170818094134,sell,10.8000,2800.00
20170818094347,sell,10.8000,6800.00
20170818094545,sell,10.8300,1600.00
20170818094709,sell,10.8500,1500.00
20170818094752,sell,10.8500,1900.00
20170818094814,sell,10.8700,900.00
20170818094833,sell,10.9000,1000.00
20170821093013,sell,10.8400,1400.00
20170821093122,sell,10.7900,6000.00
20170821093126,sell,10.7900,6100.00
20170821093653,sell,10.8200,900.00
20170821093747,sell,10.8000,3500.00
20170821093848,sell,10.8000,900.00
20170821093848,sell,10.8000,900.00
20170821093929,sell,10.7000,4100.00
20170821093933,sell,10.7000,4100.00
20170821093940,sell,10.6800,4100.00
20170821094118,sell,10.7000,900.00
20170821094127,sell,10.7000,900.00
20170821094138,sell,10.7100,900.00
20170821094145,sell,10.7100,900.00
20170821094346,sell,10.8,900
20170821094417,sell,10.8,900
20170821094501,sell,10.71,1500
20170821094510,sell,10.7,1500
20170821094557,sell,10.7,1500
20170821095847,sell,10.67,1500
20170821100026,sell,10.6,15200
20170821100110,sell,10.7,1500
20170821100127,sell,10.67,1500
20170821100212,sell,10.63,1200
20170821100219,sell,10.63,1500
20170816140327,buy,10.27,2800
20170816140535,buy,10.3,10000
20170816140557,buy,10.28,10000
20170816140648,buy,10.28,10000
20170816140650,buy,10.27,2800
20170816140857,buy,10.28,5000
20170816141112,buy,10.28,10000
20170816141129,buy,10.3,10000
20170816141209,buy,10.3,1800
20170816141219,buy,10.28,10000
20170816141227,buy,10.3,10000
20170816141239,buy,10.28,5000
20170816141246,buy,10.3,5000
20170817132329,buy,10.55,1000
20170816140213,buy,10.29,1000
20170816143521,buy,10.36,1000
20170817131853,sell,11.48,2000
20170817132004,sell-pending,10.7,2000
20170817133442,sell,10.7,2000
20170817133454,sell,10.61,2000
20170816140107,buy,10.29,5000
20170816141105,buy-pending,10.29,32500
20170816141130,buy,10.29,32500
20170816141427,buy,10.31,5000
20170816141856,buy-pending,10.38,27000
20170816141912,buy,10.38,27000
20170816142133,buy,10.4,27000
20170817093700,sell,10.58,37000
20170816134017,buy,10.21,2300
20170816134033,buy,10.22,7300
20170816135423,buy,10.24,2300
20170816135432,buy,10.24,2300
20170816135500,buy,10.25,4800
20170816135544,buy,10.26,4800
20170816135740,buy,10.27,4800
20170816135745,buy,10.28,4800
20170816135753,buy,10.29,4800
20170816140132,buy-pending,10.21,2300
20170816140132,buy-pending,10.24,2300
20170816140406,buy-pending,10.29,4800
20170816140509,buy-pending,10.29,4800
20170816141011,buy,10.3,4800
20170816141112,buy,10.3,4800
20170816141233,buy-pending,10.3,4800
20170816141602,buy-pending,10.3,4800
20170816141611,buy,10.31,4900
20170816141617,buy,10.32,4900
20170816141813,buy,10.33,4900
20170816141819,buy,10.34,4900
20170816141825,buy,10.35,4900
20170816141830,buy,10.35,4900
20170816141849,buy,10.37,4900
20170816141855,buy,10.38,4900
20170816141901,buy,10.39,4900
20170816141908,buy,10.4,4900
20170816142031,buy-pending,10.3,4800
20170816142031,buy-pending,10.38,4900
20170816142031,buy-pending,10.39,4900
20170816142031,buy-pending,10.4,4900
20170816142723,buy,10.4,12300
20170816142805,buy,10.42,3600
20170816142814,buy,10.43,3600
20170816144420,buy-pending,10.39,2300
20170816144530,buy-pending,10.4,2300
20170816144539,buy,10.41,2300
20170816144630,buy,10.42,2300
20170816144638,buy,10.42,2300
20170816144921,buy,10.47,2300
20170816144950,buy,10.45,2300
20170816145039,buy,10.44,2300
20170816145048,buy,10.45,2300
20170816145122,buy-pending,10.43,2300
20170816145128,buy,10.44,2300
20170816145133,buy,10.44,2300
20170816145144,buy,10.45,2300
20170816145151,buy-pending,10.44,2300
20170816145218,buy,10.45,8600
20170816145225,buy-pending,10.45,8600
20170816145235,buy,10.5,8500
20170816145250,buy,10.58,2300
20170816145407,buy-pending,10.47,2300
20170816145413,buy,10.48,2300
20170816145429,buy,10.48,8500
20170816145433,buy,10.48,8500
20170816145557,buy,10.5,8500
20170816145601,buy,10.5,8500
20170816145606,buy,10.51,8500
20170816145610,buy,10.52,8500
20170816145615,buy,10.53,8500
20170816145624,buy-pending,10.53,8500
20170816145628,buy,10.54,8500
20170816145634,buy,10.59,8500
20170816145643,buy,10.57,8500
20170816145649,buy,10.59,8500
20170816145650,buy,10.59,8500
20170816145701,buy,10.6,8400
20170816145706,buy,10.6,8400
20170816145804,buy,10.58,8500
20170816145808,buy,10.58,8500
20170816145813,buy,10.6,8400
20170816145817,buy-pending,10.6,8400
20170816145821,buy,10.61,8500
20170816145826,buy,10.65,8400
20170816145833,buy,10.77,8300
20170816145842,buy,10.77,3500
20170816145848,buy,10.87,3400
20170816145856,buy,10.97,3400
20170817093252,sell,10.8,47400
20170817093337,buy,10.61,8400
20170817093342,buy,10.62,8400
20170817093348,buy,10.64,8400
20170817093353,buy-pending,10.64,8400
20170817093357,buy-pending,10.64,8400
20170817093409,buy,10.7,8400
20170817093420,buy,10.81,8300
20170817093425,buy,10.81,8400
20170817093426,buy,10.81,8300
20170817093433,buy,10.81,8400
20170817093441,buy,10.81,8300
20170817093510,buy,10.78,84900
20170817093526,buy,10.79,12100
20170817093538,buy,10.79,8400
20170817093542,buy,10.8,8400
20170817093548,buy,10.8,8400
20170817093551,buy,10.8,8400
20170817093604,buy,10.84,87000
20170817093615,buy,10.93,12300
20170817093622,buy,10.96,12300
20170817093628,buy,10.96,12300
20170817093637,buy,10.96,12300
20170817093730,buy-pending,10.61,8400
20170817093731,buy-pending,10.64,8400
20170817093731,buy-pending,10.64,8400
20170817093731,buy-pending,10.7,8400
20170817093731,buy-pending,10.78,84900
20170817093823,sell,10.78,5100
20170817093847,buy-pending,10.7,10500
20170817093853,buy-pending,10.71,10500
20170817093918,sell,10.75,5200
20170817094016,sell,10.78,5100
20170817094134,sell,10.8,2500
20170817094220,sell,10.76,2500
20170817094223,sell,10.76,2500
20170817094240,buy-pending,10.7,10500
20170817094240,buy-pending,10.71,10500
20170817094304,sell,10.7,13200
20170817094305,sell,10.7,13200
20170817094357,sell,10.72,2500
20170817094425,sell-pending,10.78,68900
20170817094631,sell-pending,10.95,7700
20170817094631,sell-pending,10.8,2500
20170817094631,sell-pending,10.78,68900
20170817094655,sell-pending,10.85,73800
20170817095428,sell,10.71,9500
20170817095635,sell,10.7,2600
20170817095923,sell,10.72,3900
20170817095930,sell,10.73,3900
20170817100418,sell,10.68,4000
20170817100609,sell,10.68,6800
20170817100657,sell,10.65,6900
20170817100701,sell,10.65,6900
20170817100732,sell-pending,10.85,73800
20170817100816,sell-pending,10.71,51500
20170817101205,sell,10.67,3800
20170817101437,sell-pending,10.71,51500
20170817102338,sell,10.65,3800
20170817102347,sell,10.63,3800
20170817102359,sell,10.62,9000
20170817103316,sell,10.6,14500
20170817103334,sell,10.58,14500
20170817104235,sell,10.63,3800
20170817131028,sell,10.65,2400
20170817131511,sell,10.65,2400
20170817131511,sell-pending,10.65,2400
20170817131521,sell,10.63,2400
20170817131901,sell,10.6,20100
20170817132309,sell-pending,10.65,2400
20170817132310,sell-pending,10.65,2400
20170817132351,sell-pending,10.64,23800
20170817133241,sell-pending,10.64,23800
20170817134109,sell,10.67,2300
20170817134327,sell,10.7,12000
20170817134501,sell,10.64,2300
20170817142627,buy,10.62,1100
20170817142649,buy,10.65,1100
20170817142715,buy,10.66,1100
20170817142747,buy,10.66,3000
20170817142755,buy,10.69,3000
20170817142804,buy,10.7,3000
20170817142837,buy,10.7,2300
20170817142916,buy,10.7,4700
20170817142922,buy,10.7,4700
20170817142941,buy,10.7,4700
20170817143449,buy,10.64,3500
20170817143534,buy,10.65,3500
20170817143543,buy-pending,10.65,3500
20170817143559,buy,10.68,3500
20170817143607,buy,10.7,3500
20170817143623,buy,10.74,1000
20170817143633,buy,10.73,1000
20170817143825,sell,10.7,3600
20170817144543,sell-pending,10.73,3600
20170817145313,sell-pending,10.73,3600
20170817145426,sell,10.68,3600
20170817145759,buy,10.69,9100
20170817145809,buy,10.7,9100
20170817145816,buy,10.7,9100
20170817145830,buy,10.71,4400
20170817145835,buy,10.71,4400
20170817145847,buy,10.74,2000
20170817145855,buy,10.73,2000
20170817145948,buy,10.73,2000
20170817145955,buy,10.73,2000
20170817150000,buy-pending,10.73,2000
20170818093040,buy-pending,10.9,80900
20170818093050,buy,10.91,4500
20170818093102,buy-pending,10.92,4500
20170818093122,sell,10.98,10900
20170818093148,sell,11.03,10800
20170818093206,sell,10.99,10800
20170818093219,sell,10.99,10800
20170818093315,sell,10.97,10800
20170818093327,sell,10.99,10800
20170818093340,sell,10.99,10800
20170818093356,sell,11.04,10800
20170818093422,sell,11.1,10700
20170818093438,sell,11.08,10700
20170818093445,sell,11.08,10700
20170818093450,sell,11.08,10700
20170818093457,sell,11.05,10700
20170818093503,sell,11.02,10800
20170818093509,sell,11,10800
20170818093511,sell,11,10500
20170818093607,sell,11.03,10700
20170818093612,sell,11,10800
20170818093621,sell,10.98,10800
20170818093636,sell,10.99,10800
20170818093655,sell,10.94,10800
20170818093659,buy-pending,10.7,99800
20170818093659,buy-pending,10.73,18300
20170818093659,buy-pending,10.74,4300
20170818093659,buy-pending,10.75,4300
20170818093659,buy-pending,10.9,80900
20170818093659,buy-pending,10.92,4500
20170818093715,sell,10.9,10900
20170818093727,sell-pending,10.99,10800
20170818093758,sell,10.9,5700
20170818093823,sell,10.9,5700
20170818093841,sell,10.9,14200
20170818093858,sell,10.9,7200
20170818094007,sell,10.9,7200
20170818094014,sell,10.88,7200
20170818094032,sell,10.85,7200
20170818094037,sell,10.83,7200
20170818094044,sell,10.8,7200
20170818094104,sell,10.83,7200
20170818094133,sell,10.8,7200
20170818094346,sell,10.8,17800
20170818094544,sell,10.83,4100
20170818094708,sell,10.85,4100
20170818094751,sell,10.85,3500
20170818094813,sell,10.87,3100
20170818094832,sell,10.9,3101
20170821093011,sell,10.84,4300
20170821093121,sell,10.79,18200
20170821093125,sell,10.79,18200
20170821093652,sell,10.82,2900
20170821093746,sell,10.8,10500
20170821093846,sell-pending,10.8,2900
20170821093847,sell-pending,10.8,2900
20170821093928,sell,10.7,12200
20170821093932,sell,10.7,12200
20170821093938,sell,10.68,12200
20170821094117,sell,10.7,2900
20170821094125,sell,10.7,2900
20170821094137,sell,10.71,2900
20170821094143,sell,10.71,2900
20170821094359,sell-pending,10.8,2900
20170821094412,sell-pending,10.8,2900
20170821094459,sell,10.71,4600
20170821094509,sell,10.7,4500
20170821094556,sell,10.7,4500
20170821095846,sell,10.67,4500
20170821100024,sell,10.6,44100
20170821100105,sell-pending,10.67,4500
20170821100210,sell,10.63,2800
20170816134017,buy,10.21,400
20170816134033,buy,10.22,1400
20170816135423,buy,10.24,400
20170816135432,buy,10.24,400
20170816135500,buy,10.25,900
20170816135544,buy,10.26,900
20170816135740,buy,10.27,900
20170816135745,buy,10.28,900
20170816135752,buy,10.29,900
20170816140406,buy-pending,10.29,900
20170816140509,buy-pending,10.29,900
20170816141011,buy,10.3,900
20170816141112,buy,10.3,900
20170816141602,buy-pending,10.3,900
20170816141611,buy,10.31,1000
20170816141617,buy,10.32,1000
20170816141813,buy,10.33,1000
20170816141819,buy,10.34,1000
20170816141825,buy,10.35,1000
20170816141830,buy,10.35,1000
20170816141849,buy,10.37,900
20170816141855,buy,10.38,900
20170816141901,buy,10.39,900
20170816141908,buy,10.4,900
20170816142031,buy-pending,10.3,900
20170816142723,buy,10.4,2400
20170816142805,buy,10.42,700
20170816142814,buy,10.43,700
20170816144420,buy,10.39,400
20170816144530,buy-pending,10.4,400
20170816144539,buy,10.41,400
20170816144630,buy,10.42,400
20170816144638,buy,10.42,400
20170816144921,buy,10.47,400
20170816144950,buy,10.45,400
20170816145039,buy,10.44,400
20170816145048,buy,10.45,400
20170816145122,buy-pending,10.43,400
20170816145128,buy,10.44,400
20170816145133,buy,10.44,400
20170816145144,buy,10.45,400
20170816145151,buy-pending,10.44,400
20170816145218,buy,10.45,1700
20170816145225,buy-pending,10.45,1700
20170816145235,buy,10.5,1700
20170816145250,buy,10.58,400
20170816145407,buy-pending,10.47,400
20170816145413,buy,10.48,400
20170816145429,buy,10.48,1700
20170816145433,buy,10.48,1700
20170816145557,buy,10.5,1700
20170816145601,buy,10.5,1700
20170816145606,buy,10.51,1700
20170816145610,buy,10.52,1700
20170816145615,buy,10.53,1700
20170816145624,buy-pending,10.53,1700
20170816145628,buy,10.54,1700
20170816145634,buy,10.59,1700
20170816145643,buy,10.57,1700
20170816145648,buy,10.59,1700
20170816145650,buy,10.59,1700
20170816145701,buy,10.6,1700
20170816145706,buy,10.6,1700
20170816145804,buy,10.58,1700
20170816145808,buy,10.58,1700
20170816145813,buy,10.6,1600
20170816145817,buy-pending,10.6,1700
20170816145821,buy,10.61,1700
20170816145825,buy,10.65,1700
20170816145833,buy,10.77,1600
20170816145842,buy,10.77,700
20170816145848,buy,10.87,700
20170816145856,buy,10.97,600
20170817093251,sell,10.8,9900
20170817093337,buy,10.61,1600
20170817093342,buy,10.62,1600
20170817093348,buy,10.64,1600
20170817093353,buy-pending,10.64,1600
20170817093357,buy-pending,10.64,1600
20170817093409,buy,10.7,1600
20170817093420,buy,10.81,1600
20170817093425,buy,10.81,1600
20170817093426,buy,10.81,1600
20170817093433,buy,10.81,1600
20170817093441,buy,10.81,1600
20170817093510,buy,10.78,17100
20170817093526,buy,10.79,2400
20170817093538,buy,10.79,1700
20170817093542,buy,10.8,1600
20170817093548,buy,10.8,1800
20170817093550,buy,10.8,1800
20170817093604,buy,10.84,17500
20170817093615,buy,10.93,2400
20170817093622,buy,10.96,2400
20170817093628,buy,10.96,2400
20170817093636,buy,10.96,2400
20170817093730,buy-pending,10.64,1600
20170817093730,buy-pending,10.64,1600
20170817093823,sell,10.78,1000
20170817093847,buy-pending,10.7,2000
20170817093853,buy-pending,10.71,2000
20170817093918,sell,10.75,1000
20170817094016,sell,10.78,1000
20170817094134,sell,10.8,500
20170817094220,sell,10.76,500
20170817094223,sell,10.76,500
20170817094240,buy-pending,10.7,2000
20170817094240,buy-pending,10.71,2000
20170817094304,sell,10.7,2700
20170817094305,sell,10.7,2700
20170817094357,sell,10.72,500
20170817094425,sell-pending,10.78,14600
20170817094631,sell-pending,10.95,1600
20170817094631,sell-pending,10.78,14600
20170817094655,sell-pending,10.85,15400
20170817095428,sell,10.71,2000
20170817095635,sell,10.7,500
20170817095923,sell,10.72,800
20170817095930,sell,10.73,800
20170817100418,sell,10.68,800
20170817100609,sell,10.68,1400
20170817100657,sell,10.65,1400
20170817100701,sell,10.65,1400
20170817100732,sell-pending,10.85,15400
20170817100816,sell-pending,10.71,10900
20170817101205,sell,10.67,800
20170817101437,sell-pending,10.71,10900
20170817102338,sell,10.65,800
20170817102347,sell,10.63,800
20170817102359,sell,10.62,1900
20170817103316,sell,10.6,3000
20170817103334,sell,10.58,3000
20170817104235,sell,10.63,800
20170817131028,sell,10.65,500
20170817131511,sell,10.65,500
20170817131511,sell-pending,10.65,500
20170817131521,sell,10.63,500
20170817131901,sell,10.6,4300
20170817132309,sell-pending,10.65,500
20170817132351,sell-pending,10.64,4900
20170817133241,sell-pending,10.64,4900
20170817134109,sell,10.67,400
20170817134327,sell,10.7,2500
20170817134501,sell,10.64,500
20170817142627,buy,10.62,200
20170817142649,buy,10.65,200
20170817142715,buy,10.66,200
20170817142747,buy,10.66,600
20170817142755,buy,10.69,600
20170817142804,buy,10.7,600
20170817142837,buy,10.7,400
20170817142916,buy,10.7,900
20170817142922,buy,10.7,900
20170817142941,buy,10.7,900
20170817143449,buy,10.64,700
20170817143534,buy,10.65,700
20170817143543,buy-pending,10.65,700
20170817143559,buy,10.68,700
20170817143607,buy,10.7,700
20170817143623,buy,10.74,200
20170817143633,buy,10.73,200
20170817143825,sell,10.7,700
20170817144543,sell-pending,10.73,800
20170817145313,sell-pending,10.73,800
20170817145426,sell,10.68,800
20170817145759,buy,10.69,1800
20170817145809,buy,10.7,1800
20170817145816,buy,10.7,1800
20170817145830,buy,10.71,800
20170817145835,buy,10.71,800
20170817145847,buy,10.74,400
20170817145855,buy,10.73,400
20170817145948,buy,10.73,400
20170817145955,buy,10.73,400
20170817150000,buy-pending,10.73,400
20170818093040,buy-pending,10.9,16200
20170818093050,buy,10.91,900
20170818093102,buy-pending,10.92,900
20170818093122,sell,10.98,2300
20170818093148,sell,11.03,2300
20170818093206,sell,10.99,2300
20170818093219,sell,10.99,2300
20170818093315,sell,10.97,2300
20170818093327,sell,10.99,2300
20170818093340,sell,10.99,2300
20170818093356,sell,11.04,2300
20170818093421,sell,11.1,2300
20170818093438,sell,11.08,2300
20170818093445,sell,11.08,2300
20170818093450,sell,11.08,2300
20170818093457,sell,11.05,2300
20170818093503,sell,11.02,2300
20170818093509,sell,11,2300
20170818093511,sell,11,2200
20170818093607,sell,11.03,2300
20170818093612,sell,11,2300
20170818093621,sell,10.98,2300
20170818093636,sell,10.99,2300
20170818093655,sell,10.94,2300
20170818093659,buy-pending,10.7,19400
20170818093659,buy-pending,10.73,3500
20170818093659,buy-pending,10.74,800
20170818093659,buy-pending,10.75,800
20170818093659,buy-pending,10.9,16200
20170818093659,buy-pending,10.92,900
20170818093719,sell,10.9,2300
20170818093758,sell,10.9,1100
20170818093823,sell,10.9,1100
20170818093841,sell,10.9,2900
20170818093858,sell,10.9,1400
20170818094007,sell,10.9,1400
20170818094014,sell,10.88,1400
20170818094032,sell,10.85,1500
20170818094037,sell,10.83,1500
20170818094044,sell,10.8,1500
20170818094104,sell,10.83,1500
20170818094133,sell,10.8,1500
20170818094346,sell,10.8,3700
20170818094544,sell,10.83,800
20170818094708,sell,10.85,800
20170818094751,sell,10.85,700
20170818094813,sell,10.87,700
20170818094832,sell,10.9,700
20170821093011,sell,10.84,900
20170821093121,sell,10.79,3800
20170821093125,sell,10.79,3800
20170821093652,sell,10.82,600
20170821093746,sell,10.8,2200
20170821093846,sell,10.8,600
20170821093847,sell-pending,10.8,600
20170821093928,sell,10.7,2600
20170821093932,sell,10.7,2600
20170821093938,sell,10.68,2600
20170821094117,sell,10.7,600
20170821094125,sell,10.7,600
20170821094137,sell,10.71,600
20170821094143,sell,10.71,600
20170821094349,sell-pending,10.8,600
20170821094459,sell,10.71,900
20170821094509,sell,10.7,900
20170821094556,sell,10.7,900
20170821095846,sell,10.67,900
20170821100024,sell,10.6,9100
20170816134017,buy,10.21,800
20170816134033,buy,10.22,2500
20170816135423,buy,10.24,800
20170816135432,buy,10.24,800
20170816135500,buy,10.25,1600
20170816135544,buy,10.26,1600
20170816135740,buy,10.27,1600
20170816135745,buy,10.28,1600
20170816135752,buy,10.29,1600
20170816140406,buy-pending,10.29,1600
20170816140509,buy-pending,10.29,1600
20170816141011,buy,10.3,1600
20170816141112,buy,10.3,1600
20170816141602,buy-pending,10.3,1600
20170816141611,buy,10.31,1600
20170816141617,buy,10.32,1600
20170816141813,buy,10.33,1600
20170816141819,buy,10.34,1600
20170816141825,buy,10.35,1600
20170816141830,buy,10.35,1600
20170816141849,buy,10.37,1600
20170816141855,buy,10.38,1600
20170816141901,buy,10.39,1600
20170816141908,buy,10.4,1600
20170816142031,buy-pending,10.3,1600
20170816142723,buy,10.4,4100
20170816142805,buy,10.42,1200
20170816142814,buy,10.43,1200
20170816144420,buy,10.39,700
20170816144530,buy-pending,10.4,700
20170816144539,buy,10.41,700
20170816144630,buy,10.42,700
20170816144638,buy,10.42,700
20170816144921,buy,10.47,700
20170816144950,buy,10.45,700
20170816145039,buy,10.44,700
20170816145048,buy,10.45,700
20170816145122,buy-pending,10.43,700
20170816145128,buy,10.44,700
20170816145133,buy,10.44,700
20170816145144,buy,10.45,700
20170816145151,buy-pending,10.44,700
20170816145218,buy,10.45,2800
20170816145225,buy-pending,10.45,2800
20170816145235,buy,10.5,2800
20170816145250,buy,10.58,700
20170816145407,buy-pending,10.47,700
20170816145413,buy,10.48,700
20170816145429,buy,10.48,2900
20170816145433,buy,10.48,2900
20170816145557,buy,10.5,2900
20170816145601,buy,10.5,2900
20170816145606,buy,10.51,2800
20170816145610,buy,10.52,2900
20170816145615,buy,10.53,2900
20170816145624,buy-pending,10.53,2900
20170816145628,buy,10.54,2800
20170816145634,buy,10.59,2800
20170816145643,buy,10.57,2800
20170816145648,buy,10.59,2800
20170816145652,buy,10.59,2800
20170816145701,buy,10.6,2800
20170816145706,buy,10.6,2800
20170816145804,buy,10.58,2800
20170816145808,buy,10.58,2800
20170816145813,buy,10.6,2800
20170816145817,buy,10.6,2800
20170816145821,buy,10.61,2800
20170816145825,buy,10.65,2800
20170816145832,buy,10.77,2800
20170816145842,buy,10.77,1100
20170816145849,buy,10.87,1100
20170816145856,buy,10.97,1100
20170817093251,sell,10.8,17200
20170817093337,buy,10.61,2800
20170817093342,buy,10.62,2800
20170817093348,buy,10.64,2800
20170817093353,buy-pending,10.64,2800
20170817093357,buy-pending,10.64,2800
20170817093409,buy,10.7,2900
20170817093420,buy,10.81,2900
20170817093425,buy,10.81,2900
20170817093426,buy,10.81,2900
20170817093433,buy,10.81,2900
20170817093441,buy,10.81,2900
20170817093510,buy,10.78,30200
20170817093526,buy,10.79,4300
20170817093538,buy,10.79,3000
20170817093542,buy,10.8,2900
20170817093548,buy,10.8,3200
20170817093550,buy,10.8,3200
20170817093604,buy,10.84,30900
20170817093615,buy,10.93,4400
20170817093622,buy,10.96,4300
20170817093628,buy,10.96,4300
20170817093636,buy,10.96,4300
20170817093730,buy-pending,10.64,2800
20170817093730,buy-pending,10.64,2800
20170817093823,sell,10.78,1800
20170817093847,buy-pending,10.7,3500
20170817093853,buy-pending,10.71,3500
20170817093918,sell,10.75,1800
20170817094016,sell,10.78,1800
20170817094134,sell,10.8,900
20170817094220,sell,10.76,900
20170817094223,sell,10.76,900
20170817094240,buy-pending,10.7,3500
20170817094240,buy-pending,10.71,3500
20170817094304,sell,10.7,4800
20170817094305,sell,10.7,4800
20170817094357,sell,10.72,900
20170817094425,sell-pending,10.78,25200
20170817094631,sell-pending,10.95,2800
20170817094631,sell-pending,10.78,25200
20170817094655,sell-pending,10.85,26600
20170817095428,sell,10.71,3400
20170817095635,sell,10.7,900
20170817095923,sell,10.72,1400
20170817095930,sell,10.73,1400
20170817100418,sell,10.68,1400
20170817100609,sell,10.68,2500
20170817100657,sell,10.65,2500
20170817100701,sell,10.65,2400
20170817100732,sell-pending,10.85,26600
20170817100816,sell-pending,10.71,18600
20170817101205,sell,10.67,1300
20170817101437,sell-pending,10.71,18600
20170817102338,sell,10.65,1300
20170817102347,sell,10.63,1300
20170817102359,sell,10.62,3300
20170817103316,sell,10.6,5200
20170817103334,sell,10.58,5300
20170817104235,sell,10.63,1300
20170817131028,sell,10.65,900
20170817131511,sell,10.65,900
20170817131511,sell-pending,10.65,900
20170817131521,sell,10.63,900
20170817131901,sell,10.6,7300
20170817132309,sell-pending,10.65,900
20170817132351,sell-pending,10.64,8300
20170817133241,sell-pending,10.64,8300
20170817134109,sell,10.67,800
20170817134327,sell,10.7,4100
20170817134501,sell,10.64,800
20170817142627,buy,10.62,400
20170817142649,buy,10.65,400
20170817142715,buy,10.66,400
20170817142747,buy,10.66,1100
20170817142755,buy,10.69,1100
20170817142804,buy,10.7,1100
20170817142837,buy,10.7,800
20170817142916,buy,10.7,1800
20170817142922,buy,10.7,1800
20170817142941,buy,10.7,1800
20170817143449,buy,10.64,1300
20170817143534,buy,10.65,1300
20170817143543,buy-pending,10.65,1300
20170817143559,buy,10.68,1300
20170817143607,buy,10.7,1300
20170817143623,buy,10.74,400
20170817143633,buy,10.73,400
20170817143825,sell,10.7,1300
20170817144543,sell-pending,10.73,1300
20170817145313,sell-pending,10.73,1300
20170817145426,sell,10.68,1300
20170817145759,buy,10.69,3400
20170817145809,buy,10.7,3400
20170817145816,buy,10.7,3400
20170817145830,buy,10.71,1600
20170817145835,buy,10.71,1600
20170817145847,buy,10.74,700
20170817145855,buy,10.73,700
20170817145948,buy,10.73,700
20170817145955,buy,10.73,700
20170817150000,buy-pending,10.73,700
20170818093040,buy-pending,10.9,30900
20170818093050,buy,10.91,1700
20170818093102,buy-pending,10.92,1700
20170818093122,sell,10.98,3900
20170818093148,sell,11.03,3900
20170818093206,sell,10.99,3900
20170818093219,sell,10.99,3900
20170818093315,sell,10.97,3900
20170818093327,sell,10.99,3900
20170818093340,sell,10.99,3900
20170818093356,sell,11.04,3900
20170818093421,sell,11.1,3900
20170818093438,sell,11.08,3900
20170818093445,sell,11.08,3900
20170818093450,sell,11.08,3900
20170818093456,sell,11.05,3900
20170818093503,sell,11.02,3900
20170818093509,sell,11,3900
20170818093511,sell,11,3800
20170818093607,sell,11.03,3900
20170818093612,sell,11,3900
20170818093621,sell,10.98,4000
20170818093636,sell,10.99,4000
20170818093655,sell,10.94,4000
20170818093659,buy-pending,10.7,38600
20170818093659,buy-pending,10.73,7000
20170818093659,buy-pending,10.74,1600
20170818093659,buy-pending,10.75,1600
20170818093659,buy-pending,10.9,30900
20170818093659,buy-pending,10.92,1700
20170818093719,sell,10.9,4000
20170818093758,sell,10.9,2200
20170818093823,sell,10.9,2000
20170818093841,sell,10.9,4900
20170818093857,sell,10.9,2500
20170818094007,sell,10.9,2500
20170818094014,sell,10.88,2500
