Date,Open,High,Low,Close,Volume
201708181129,10.91,10.91,10.91,10.91,69
201708181130,10.93,10.95,10.91,10.94,882
201708181301,10.96,11,10.96,10.99,1020
201708181302,11,11.01,10.99,11,388
201708181303,11,11,10.96,10.98,116
201708181304,10.97,10.98,10.96,10.98,250
201708181305,10.97,10.99,10.97,10.99,285
201708181306,10.99,11,10.99,10.99,166
201708181307,10.99,11,10.98,10.99,256
201708181308,10.99,11,10.98,10.98,225
201708181309,10.99,11,10.99,11,156
201708181310,10.99,11,10.99,10.99,210
201708181311,10.98,10.98,10.96,10.97,137
201708181312,10.97,10.98,10.96,10.98,234
201708181313,10.96,10.98,10.96,10.98,201
201708181314,10.97,10.98,10.97,10.98,34
201708181315,10.98,10.98,10.97,10.98,169
201708181316,10.98,10.98,10.97,10.98,149
201708181317,10.98,10.98,10.97,10.98,59
201708181318,10.98,10.99,10.98,10.98,67
201708181319,10.99,10.99,10.98,10.98,79
201708181320,10.98,10.99,10.98,10.99,52
201708181321,10.98,10.99,10.98,10.99,127
201708181322,10.99,10.99,10.97,10.99,130
201708181323,10.98,10.99,10.97,10.99,120
201708181324,10.98,10.99,10.97,10.99,176
201708181325,10.97,10.99,10.97,10.98,112
201708181326,10.97,10.98,10.97,10.98,59
201708181327,10.98,10.98,10.97,10.97,155
201708181328,10.97,10.98,10.97,10.98,12
201708181329,10.97,10.97,10.97,10.97,75
201708181330,10.96,10.96,10.96,10.96,68
201708181331,10.96,10.96,10.95,10.95,40
201708181332,10.96,10.96,10.95,10.95,107
201708181333,10.96,10.96,10.95,10.95,78
201708181334,10.96,10.96,10.95,10.95,192
201708181335,10.95,10.95,10.94,10.94,679
201708181336,10.94,10.95,10.93,10.94,82
201708181337,10.94,10.94,10.93,10.93,44
201708181338,10.92,10.92,10.92,10.92,155
201708181339,10.92,10.93,10.92,10.93,108
201708181340,10.92,10.92,10.91,10.92,238
201708181341,10.91,10.91,10.91,10.91,201
201708181342,10.9,10.91,10.9,10.9,379
201708181343,10.9,10.91,10.89,10.89,138
201708181344,10.91,10.93,10.91,10.93,221
201708181345,10.93,10.93,10.92,10.92,24
201708181346,10.93,10.93,10.93,10.93,163
201708181347,10.93,10.93,10.93,10.93,155
201708181348,10.94,10.95,10.93,10.95,45
201708181349,10.95,10.95,10.95,10.95,43
201708181350,10.94,10.94,10.93,10.93,54
201708181351,10.94,10.94,10.92,10.92,464
201708181352,10.92,10.92,10.92,10.92,73
201708181353,10.91,10.92,10.91,10.92,49
201708181354,10.92,10.92,10.91,10.91,207
201708181355,10.93,10.93,10.93,10.93,101
201708181356,10.91,10.92,10.91,10.91,16
201708181357,10.91,10.93,10.91,10.93,308
201708181358,10.92,10.93,10.92,10.92,92
201708181359,10.92,10.92,10.91,10.92,44
201708181400,10.91,10.92,10.91,10.92,6
201708181401,10.92,10.92,10.91,10.92,42
201708181402,10.91,10.92,10.91,10.92,28
201708181403,10.91,10.92,10.91,10.92,29
201708181404,10.92,10.92,10.91,10.92,12
201708181405,10.92,10.92,10.92,10.92,104
201708181406,10.92,10.92,10.91,10.91,243
201708181407,10.91,10.91,10.9,10.9,305
201708181408,10.91,10.91,10.89,10.89,60
201708181409,10.9,10.9,10.9,10.9,30
201708181410,10.9,10.9,10.89,10.89,109
201708181411,10.89,10.9,10.89,10.89,203
201708181412,10.89,10.89,10.89,10.89,55
201708181413,10.89,10.9,10.88,10.88,236
201708181414,10.89,10.89,10.88,10.88,43
201708181415,10.88,10.88,10.87,10.87,176
201708181416,10.87,10.87,10.84,10.84,246
201708181417,10.85,10.91,10.85,10.86,837
201708181418,10.86,10.87,10.85,10.87,177
201708181419,10.87,10.87,10.86,10.86,45
201708181420,10.86,10.9,10.86,10.9,52
201708181421,10.9,10.9,10.9,10.9,112
201708181422,10.89,10.89,10.88,10.89,100
201708181423,10.89,10.9,10.88,10.9,119
201708181424,10.89,10.9,10.89,10.9,15
201708181425,10.9,10.9,10.89,10.9,156
201708181426,10.9,10.92,10.9,10.92,263
201708181427,10.92,10.92,10.91,10.91,79
201708181428,10.91,10.92,10.91,10.91,46
201708181429,10.9,10.9,10.9,10.9,272
201708181430,10.89,10.9,10.89,10.89,257
201708181431,10.9,10.92,10.9,10.92,360
201708181432,10.92,10.95,10.91,10.95,386
201708181433,10.95,10.98,10.95,10.98,670
201708181434,10.99,11,10.98,10.99,798
201708181435,10.99,10.99,10.97,10.97,317
201708181436,10.97,10.97,10.96,10.96,448
201708181437,10.96,10.96,10.95,10.95,295
201708181438,10.95,10.97,10.95,10.97,470
201708181439,10.96,10.97,10.96,10.97,482
201708181440,10.97,10.97,10.96,10.97,251
201708181441,10.96,10.97,10.96,10.97,324
201708181442,10.97,10.98,10.95,10.95,1017
201708181443,10.94,10.95,10.94,10.94,232
201708181444,10.95,10.97,10.95,10.97,260
201708181445,10.97,10.98,10.96,10.98,630
201708181446,10.97,10.98,10.96,10.97,572
201708181447,10.96,10.97,10.96,10.97,327
201708181448,10.97,10.97,10.96,10.97,248
201708181449,10.97,10.97,10.97,10.97,128
201708181450,10.97,10.97,10.96,10.96,1101
201708181451,10.96,10.97,10.95,10.96,501
201708181452,10.95,10.96,10.95,10.96,634
201708181453,10.96,10.97,10.96,10.96,649
201708181454,10.96,10.97,10.96,10.96,1171
201708181455,10.97,10.97,10.96,10.97,612
201708181456,10.96,10.97,10.96,10.97,948
201708181457,10.97,10.97,10.97,10.97,669
201708181458,10.97,10.98,10.97,10.98,1346
201708181459,10.98,10.98,10.97,10.97,1158
201708181500,10.98,10.98,10.96,10.97,987
201708210931,10.79,10.85,10.79,10.83,2637
201708210932,10.83,10.83,10.76,10.76,2567
201708210933,10.78,10.78,10.72,10.74,1375
201708210934,10.73,10.76,10.73,10.76,925
201708210935,10.77,10.79,10.76,10.79,201
201708210936,10.79,10.83,10.78,10.8,632
201708210937,10.8,10.83,10.8,10.82,371
201708210938,10.82,10.83,10.8,10.8,791
201708210939,10.79,10.8,10.79,10.79,609
201708210940,10.76,10.76,10.66,10.67,3628
201708210941,10.66,10.69,10.65,10.69,1651
201708210942,10.69,10.72,10.67,10.71,1757
201708210943,10.65,10.67,10.62,10.64,1972
201708210944,10.66,10.66,10.63,10.66,761
201708210945,10.66,10.71,10.66,10.7,228
201708210946,10.71,10.72,10.69,10.7,704
201708210947,10.69,10.7,10.69,10.7,101
201708210948,10.7,10.7,10.69,10.7,265
201708210949,10.7,10.7,10.68,10.68,400
201708210950,10.67,10.68,10.67,10.67,281
201708210951,10.67,10.7,10.67,10.67,480
201708210952,10.68,10.69,10.68,10.69,82
201708210953,10.69,10.69,10.68,10.68,456
201708210954,10.68,10.69,10.68,10.69,198
201708210955,10.68,10.69,10.67,10.68,554
201708210956,10.68,10.69,10.67,10.67,187
201708210957,10.67,10.69,10.67,10.67,468
201708210958,10.69,10.69,10.66,10.67,933
201708210959,10.65,10.68,10.65,10.67,276
201708211000,10.67,10.67,10.64,10.65,1474
201708211001,10.65,10.66,10.6,10.64,3162
201708211002,10.64,10.64,10.62,10.63,284
201708211003,10.63,10.64,10.62,10.62,1092
201708211004,10.63,10.65,10.63,10.64,252
201708211005,10.65,10.68,10.65,10.66,305
201708211006,10.68,10.68,10.66,10.66,56
201708211007,10.68,10.68,10.67,10.67,149
201708211008,10.68,10.68,10.66,10.66,446
201708211009,10.65,10.65,10.64,10.65,361
201708211010,10.65,10.66,10.64,10.66,663
201708211011,10.66,10.66,10.65,10.66,122
201708211012,10.66,10.67,10.65,10.67,281
201708211013,10.65,10.67,10.65,10.67,82
201708211014,10.66,10.67,10.66,10.67,210
201708211015,10.66,10.67,10.66,10.66,149
201708211016,10.66,10.67,10.65,10.66,117
201708211017,10.65,10.66,10.65,10.66,133
201708211018,10.66,10.66,10.65,10.66,90
201708211019,10.66,10.67,10.64,10.66,311
201708211020,10.67,10.67,10.65,10.65,84
201708211021,10.67,10.67,10.67,10.67,125
201708211022,10.67,10.71,10.67,10.71,809
201708211023,10.71,10.71,10.71,10.71,77
201708211024,10.73,10.73,10.71,10.73,151
201708211025,10.73,10.73,10.7,10.71,167
201708211026,10.7,10.71,10.7,10.7,72
201708211027,10.71,10.76,10.7,10.76,364
201708211028,10.76,10.78,10.76,10.77,237
201708211029,10.77,10.77,10.76,10.77,82
201708211030,10.76,10.77,10.76,10.76,150
201708211031,10.76,10.77,10.76,10.76,1969
201708211032,10.75,10.76,10.7,10.71,104
201708211033,10.7,10.71,10.68,10.68,37
201708211034,10.7,10.72,10.68,10.71,97
201708211035,10.71,10.74,10.71,10.74,10
201708211036,10.74,10.76,10.74,10.75,101
201708211037,10.74,10.75,10.73,10.73,87
201708211038,10.71,10.73,10.71,10.73,67
201708211039,10.71,10.71,10.7,10.7,79
201708211040,10.69,10.7,10.69,10.69,183
201708211041,10.69,10.69,10.68,10.68,542
201708211042,10.68,10.68,10.67,10.67,137
201708211043,10.67,10.67,10.66,10.67,289
201708211044,10.66,10.67,10.66,10.67,302
201708211045,10.66,10.67,10.66,10.67,166
201708211046,10.68,10.68,10.66,10.67,420
201708211047,10.66,10.67,10.66,10.66,262
201708211048,10.67,10.67,10.67,10.67,106
201708211049,10.66,10.67,10.66,10.67,71
201708211050,10.66,10.67,10.66,10.67,186
201708211051,10.67,10.73,10.67,10.73,83
201708211052,10.73,10.73,10.73,10.73,57
201708211053,10.7,10.73,10.7,10.73,101
201708211054,10.73,10.73,10.7,10.7,79
201708211055,10.7,10.7,10.7,10.7,34
201708211056,10.69,10.69,10.68,10.68,9
201708211057,10.69,10.69,10.69,10.69,9
201708211058,10.7,10.7,10.69,10.69,29
201708211059,10.69,10.69,10.69,10.69,7
201708211100,10.68,10.69,10.68,10.68,68
201708211101,10.69,10.69,10.69,10.69,7
201708211102,10.69,10.69,10.69,10.69,0
201708211103,10.7,10.7,10.69,10.69,2
201708211104,10.7,10.7,10.69,10.69,30
201708211105,10.69,10.69,10.66,10.66,246
201708211106,10.66,10.66,10.65,10.66,303
201708211107,10.65,10.67,10.65,10.67,378
201708211108,10.66,10.66,10.63,10.64,586
201708211109,10.66,10.66,10.64,10.66,25
201708211110,10.65,10.65,10.64,10.65,289
201708211111,10.65,10.65,10.64,10.64,205
201708211112,10.66,10.66,10.65,10.66,7
201708211113,10.66,10.66,10.63,10.64,627
201708211114,10.64,10.64,10.63,10.64,567
201708211115,10.64,10.65,10.64,10.65,27
201708211116,10.65,10.66,10.64,10.66,498
201708211117,10.66,10.66,10.65,10.65,29
201708211118,10.65,10.67,10.65,10.67,129
201708211119,10.66,10.66,10.66,10.66,32
201708211120,10.67,10.67,10.67,10.67,88
201708211121,10.67,10.67,10.67,10.67,125
201708211122,10.67,10.67,10.66,10.66,65
201708211123,10.67,10.67,10.66,10.67,9
201708211124,10.67,10.67,10.67,10.67,16
201708211125,10.66,10.66,10.66,10.66,103
201708211126,10.67,10.67,10.66,10.66,35
201708211127,10.66,10.66,10.65,10.66,150
201708211128,10.65,10.66,10.65,10.66,51
201708211129,10.65,10.65,10.65,10.65,55
201708211130,10.65,10.65,10.64,10.64,365
201708211301,10.65,10.66,10.64,10.66,505
201708211302,10.66,10.66,10.65,10.66,22
201708211303,10.66,10.66,10.66,10.66,16
201708211304,10.67,10.67,10.67,10.67,10
201708211305,10.68,10.69,10.68,10.69,67
201708211306,10.7,10.7,10.69,10.69,34
201708211307,10.69,10.69,10.69,10.69,17
201708211308,10.68,10.68,10.68,10.68,1
201708211309,10.68,10.68,10.68,10.68,44
201708211310,10.68,10.69,10.66,10.67,52
201708211311,10.67,10.7,10.67,10.69,112
201708211312,10.69,10.7,10.69,10.7,58
201708211313,10.7,10.7,10.7,10.7,5
201708211314,10.7,10.7,10.7,10.7,24
201708211315,10.7,10.7,10.7,10.7,3
201708211316,10.71,10.71,10.71,10.71,114
201708211317,10.7,10.7,10.7,10.7,116
201708211318,10.7,10.7,10.7,10.7,0
201708211319,10.7,10.7,10.69,10.69,74
201708211320,10.71,10.71,10.71,10.71,11
201708211321,10.7,10.7,10.7,10.7,8
201708211322,10.7,10.7,10.7,10.7,45
201708211323,10.7,10.7,10.7,10.7,141
201708211324,10.7,10.71,10.69,10.71,240
201708211325,10.7,10.71,10.7,10.71,10
201708211326,10.71,10.71,10.7,10.71,32
201708211327,10.71,10.71,10.7,10.7,20
201708211328,10.7,10.7,10.7,10.7,44
201708211329,10.7,10.7,10.68,10.68,81
201708211330,10.69,10.69,10.68,10.68,11
201708211331,10.68,10.69,10.68,10.68,76
201708211332,10.68,10.68,10.67,10.68,145
201708211333,10.68,10.68,10.67,10.68,75
201708211334,10.68,10.68,10.68,10.68,10
201708211335,10.69,10.69,10.69,10.69,29
201708211336,10.69,10.7,10.69,10.7,50
201708211337,10.7,10.71,10.7,10.7,9
201708211338,10.7,10.71,10.7,10.71,92
201708211339,10.71,10.71,10.7,10.71,334
201708211340,10.71,10.71,10.7,10.71,81
201708211341,10.71,10.72,10.7,10.72,39
201708211342,10.71,10.71,10.71,10.71,45
201708211343,10.7,10.71,10.7,10.7,226
201708211344,10.69,10.71,10.69,10.71,291
201708211345,10.7,10.71,10.7,10.7,16
201708211346,10.7,10.71,10.7,10.7,52
201708211347,10.69,10.69,10.69,10.69,102
201708211348,10.69,10.7,10.69,10.7,148
201708211349,10.7,10.7,10.7,10.7,89
201708211350,10.7,10.7,10.7,10.7,21
201708211351,10.7,10.71,10.7,10.7,101
201708211352,10.71,10.71,10.7,10.7,91
201708211353,10.7,10.71,10.7,10.7,24
201708211354,10.7,10.71,10.7,10.7,70
201708211355,10.71,10.71,10.7,10.71,41
201708211356,10.7,10.72,10.7,10.72,158
201708211357,10.72,10.72,10.72,10.72,2
201708211358,10.72,10.72,10.71,10.71,146
201708211359,10.71,10.72,10.71,10.72,2
201708211400,10.71,10.71,10.71,10.71,109
201708211401,10.71,10.72,10.71,10.72,78
201708211402,10.72,10.72,10.71,10.71,31
201708211403,10.72,10.72,10.71,10.72,66
201708211404,10.72,10.73,10.72,10.73,237
201708211405,10.73,10.73,10.72,10.73,187
201708211406,10.74,10.74,10.73,10.74,79
201708211407,10.74,10.74,10.74,10.74,284
201708211408,10.75,10.76,10.74,10.76,318
201708211409,10.75,10.76,10.75,10.76,149
201708211410,10.76,10.76,10.75,10.75,162
201708211411,10.75,10.75,10.74,10.74,258
201708211412,10.74,10.75,10.74,10.75,86
201708211413,10.74,10.74,10.74,10.74,131
201708211414,10.73,10.74,10.73,10.74,105
201708211415,10.74,10.74,10.74,10.74,55
201708211416,10.74,10.74,10.74,10.74,125
201708211417,10.73,10.74,10.72,10.73,410
201708211418,10.73,10.73,10.73,10.73,45
201708211419,10.72,10.72,10.72,10.72,46
201708211420,10.72,10.73,10.72,10.73,176
201708211421,10.73,10.73,10.72,10.73,97
201708211422,10.74,10.74,10.74,10.74,2
201708211423,10.73,10.74,10.73,10.73,192
201708211424,10.73,10.74,10.73,10.73,58
201708211425,10.73,10.73,10.73,10.73,53
201708211426,10.72,10.73,10.72,10.73,52
201708211427,10.73,10.73,10.72,10.73,154
201708211428,10.74,10.74,10.73,10.73,74
201708211429,10.72,10.73,10.72,10.72,37
201708211430,10.73,10.73,10.72,10.73,90
201708211431,10.73,10.73,10.73,10.73,52
201708211432,10.73,10.74,10.73,10.74,103
201708211433,10.73,10.74,10.73,10.74,248
201708211434,10.73,10.75,10.73,10.75,113
201708211435,10.74,10.75,10.74,10.74,168
201708211436,10.74,10.74,10.73,10.74,198
201708211437,10.74,10.74,10.74,10.74,152
201708211438,10.74,10.74,10.74,10.74,217
201708211439,10.75,10.75,10.75,10.75,14
201708211440,10.75,10.75,10.73,10.74,243
201708211441,10.73,10.74,10.72,10.73,811
201708211442,10.72,10.73,10.71,10.71,513
201708211443,10.72,10.72,10.7,10.7,1066
201708211444,10.7,10.7,10.68,10.68,1020
201708211445,10.68,10.68,10.66,10.66,649
201708211446,10.66,10.67,10.65,10.67,336
201708211447,10.67,10.67,10.66,10.67,540
201708211448,10.67,10.68,10.67,10.68,293
201708211449,10.68,10.69,10.68,10.69,164
201708211450,10.69,10.69,10.68,10.68,347
201708211451,10.68,10.68,10.67,10.67,348
201708211452,10.68,10.68,10.67,10.67,376
201708211453,10.67,10.68,10.67,10.68,762
201708211454,10.68,10.68,10.67,10.67,881
201708211455,10.67,10.67,10.66,10.67,825
201708211456,10.67,10.67,10.66,10.67,827
201708211457,10.67,10.68,10.66,10.68,1019
201708211458,10.67,10.72,10.67,10.68,1359
201708211459,10.68,10.68,10.67,10.68,995
201708211500,10.68,10.68,10.68,10.68,1010
